sales_id,date,customer_id,product_id,store_id,payment_id,quantity,unit_price
13895,2023/05/21,592,2,4,3,2,8000
13896,2023/05/21,1176,6,4,1,3,120000
13897,2023/05/21,2369,1,4,1,2,2500
13898,2023/05/21,1307,9,2,1,1,12000
13899,2023/05/21,1376,1,2,1,1,2500
13900,2023/05/21,2018,1,1,1,2,2500
13901,2023/05/21,2305,7,3,3,2,25000
13902,2023/05/21,2038,2,2,1,1,8000
13903,2023/05/22,961,4,3,1,3,55000
13904,2023/05/22,21,5,2,2,1,35000
13905,2023/05/22,736,5,1,2,2,35000
13906,2023/05/22,665,5,4,1,2,35000
13907,2023/05/22,1837,4,2,3,2,55000
13908,2023/05/22,3016,1,2,3,2,2500
13909,2023/05/22,2755,7,3,2,2,25000
13910,2023/05/22,3013,5,3,3,2,35000
13911,2023/05/22,2527,9,3,2,1,12000
13912,2023/05/22,2488,8,4,3,3,4500
13913,2023/05/22,2327,7,2,1,2,25000
13914,2023/05/22,1721,5,1,2,1,35000
13915,2023/05/22,411,4,2,2,1,55000
13916,2023/05/22,2140,2,3,3,1,8000
13917,2023/05/22,2241,5,3,2,1,35000
13918,2023/05/22,2952,3,4,1,2,85000
13919,2023/05/22,2338,7,2,2,1,25000
13920,2023/05/22,1447,3,4,3,3,85000
13921,2023/05/22,1367,9,4,3,1,12000
13922,2023/05/22,1052,1,2,2,1,2500
13923,2023/05/22,2895,6,3,2,1,120000
13924,2023/05/22,18,5,3,2,3,35000
13925,2023/05/22,857,7,1,3,1,25000
13926,2023/05/22,2225,3,2,3,3,85000
13927,2023/05/22,2845,2,3,2,2,8000
13928,2023/05/22,500,8,4,3,1,4500
13929,2023/05/22,217,5,2,1,3,35000
13930,2023/05/22,2594,3,2,3,2,85000
13931,2023/05/22,784,1,1,3,2,2500
13932,2023/05/23,1516,1,1,2,3,2500
13933,2023/05/23,647,1,2,3,3,2500
13934,2023/05/23,1457,5,2,3,1,35000
13935,2023/05/23,668,5,1,2,1,35000
13936,2023/05/23,2822,1,1,2,1,2500
13937,2023/05/23,174,8,1,3,1,4500
13938,2023/05/23,710,2,3,1,1,8000
13939,2023/05/23,1815,2,2,1,2,8000
13940,2023/05/23,3052,7,4,1,1,25000
13941,2023/05/23,2574,9,2,2,3,12000
13942,2023/05/23,289,8,2,1,1,4500
13943,2023/05/23,1055,7,4,3,1,25000
13944,2023/05/23,1907,6,3,1,2,120000
13945,2023/05/23,1592,8,2,2,3,4500
13946,2023/05/23,1655,8,3,2,2,4500
13947,2023/05/23,2015,5,2,1,2,35000
13948,2023/05/23,629,3,3,2,1,85000
13949,2023/05/23,1489,5,1,1,1,35000
13950,2023/05/23,2102,1,2,2,2,2500
13951,2023/05/23,427,2,4,2,1,8000
13952,2023/05/23,1770,8,3,2,1,4500
13953,2023/05/23,2770,1,4,1,1,2500
13954,2023/05/23,2876,6,4,3,2,120000
13955,2023/05/23,3005,5,4,3,2,35000
13956,2023/05/23,781,8,1,3,1,4500
13957,2023/05/23,2235,6,3,3,2,120000
13958,2023/05/23,2171,8,3,2,1,4500
13959,2023/05/23,2636,4,1,2,3,55000
13960,2023/05/23,2352,2,1,3,3,8000
13961,2023/05/23,1798,2,1,1,1,8000
13962,2023/05/23,29,5,1,3,2,35000
13963,2023/05/23,1659,6,2,1,1,120000
13964,2023/05/24,2605,7,4,3,1,25000
13965,2023/05/24,397,5,4,1,1,35000
13966,2023/05/24,1602,5,3,3,3,35000
13967,2023/05/24,1067,4,2,1,2,55000
13968,2023/05/24,3133,9,1,2,1,12000
13969,2023/05/24,1599,7,1,1,2,25000
13970,2023/05/24,1942,9,2,1,2,12000
13971,2023/05/24,3069,3,1,2,2,85000
13972,2023/05/24,2203,3,3,2,3,85000
13973,2023/05/24,2282,2,3,3,2,8000
13974,2023/05/24,127,5,2,2,3,35000
13975,2023/05/24,1951,9,4,1,2,12000
13976,2023/05/24,1085,3,3,1,1,85000
13977,2023/05/24,1590,9,3,2,2,12000
13978,2023/05/24,3099,7,3,3,3,25000
13979,2023/05/24,2054,1,3,2,2,2500
13980,2023/05/24,1680,8,3,3,3,4500
13981,2023/05/24,1530,1,4,1,2,2500
13982,2023/05/24,1744,1,3,1,2,2500
13983,2023/05/24,2729,7,1,1,2,25000
13984,2023/05/24,1354,9,1,1,2,12000
13985,2023/05/24,1253,6,2,3,2,120000
13986,2023/05/24,2895,8,1,2,1,4500
13987,2023/05/24,1315,6,4,1,3,120000
13988,2023/05/24,1541,5,2,1,1,35000
13989,2023/05/24,498,7,1,1,3,25000
13990,2023/05/24,2958,1,4,2,1,2500
13991,2023/05/25,550,2,3,1,2,8000
13992,2023/05/25,2769,1,2,3,1,2500
13993,2023/05/25,654,1,2,3,1,2500
13994,2023/05/25,1272,7,4,1,2,25000
13995,2023/05/25,2748,6,4,3,2,120000
13996,2023/05/25,1993,1,3,2,1,2500
13997,2023/05/25,145,1,2,2,2,2500
13998,2023/05/25,3047,9,4,1,1,12000
13999,2023/05/25,78,3,4,2,1,85000
14000,2023/05/25,1339,1,4,1,1,2500
14001,2023/05/25,2088,2,2,3,3,8000
14002,2023/05/25,532,6,4,1,2,120000
14003,2023/05/25,2124,9,3,3,1,12000
14004,2023/05/25,1393,8,1,2,1,4500
14005,2023/05/25,1661,6,2,2,1,120000
14006,2023/05/25,1579,9,4,2,3,12000
14007,2023/05/25,1727,1,3,2,1,2500
14008,2023/05/25,1026,4,3,2,1,55000
14009,2023/05/25,1838,1,2,3,3,2500
14010,2023/05/25,1402,7,3,1,1,25000
14011,2023/05/25,1099,5,3,1,1,35000
14012,2023/05/25,2104,3,4,2,2,85000
14013,2023/05/25,250,3,2,3,2,85000
14014,2023/05/25,10,2,2,3,1,8000
14015,2023/05/25,2896,5,4,1,2,35000
14016,2023/05/25,780,7,3,2,3,25000
14017,2023/05/25,3109,2,4,3,1,8000
14018,2023/05/26,2146,1,4,2,2,2500
14019,2023/05/26,1539,3,4,2,1,85000
14020,2023/05/26,2742,9,2,1,1,12000
14021,2023/05/26,923,2,1,2,3,8000
14022,2023/05/26,3121,9,2,1,1,12000
14023,2023/05/26,2604,8,1,1,1,4500
14024,2023/05/26,3092,8,3,1,3,4500
14025,2023/05/26,1427,5,3,3,2,35000
14026,2023/05/26,665,1,3,1,1,2500
14027,2023/05/26,2343,7,3,2,1,25000
14028,2023/05/26,2832,5,2,2,2,35000
14029,2023/05/26,1255,2,2,2,1,8000
14030,2023/05/26,653,6,2,2,3,120000
14031,2023/05/26,977,3,4,1,3,85000
14032,2023/05/26,3044,2,1,3,2,8000
14033,2023/05/26,1856,7,3,3,2,25000
14034,2023/05/26,65,3,1,1,1,85000
14035,2023/05/26,2316,9,3,1,1,12000
14036,2023/05/26,2498,1,1,3,1,2500
14037,2023/05/26,765,9,2,3,2,12000
14038,2023/05/26,1452,8,1,1,2,4500
14039,2023/05/26,1423,2,1,3,1,8000
14040,2023/05/26,1543,9,4,1,2,12000
14041,2023/05/26,1372,2,1,3,2,8000
14042,2023/05/26,2961,3,1,1,1,85000
14043,2023/05/26,2864,6,4,2,2,120000
14044,2023/05/26,1862,6,1,1,1,120000
14045,2023/05/26,770,1,3,1,3,2500
14046,2023/05/26,2305,9,4,1,2,12000
14047,2023/05/26,2631,9,1,3,2,12000
14048,2023/05/26,483,8,3,3,2,4500
14049,2023/05/26,765,4,1,2,1,55000
14050,2023/05/26,3003,4,3,3,2,55000
14051,2023/05/26,1265,5,4,2,2,35000
14052,2023/05/26,2900,1,4,2,2,2500
14053,2023/05/26,2257,3,4,3,2,85000
14054,2023/05/26,850,9,4,3,1,12000
14055,2023/05/27,714,9,1,1,2,12000
14056,2023/05/27,2162,5,4,3,3,35000
14057,2023/05/27,960,8,3,3,2,4500
14058,2023/05/27,562,3,3,1,2,85000
14059,2023/05/27,258,3,1,2,1,85000
14060,2023/05/27,677,7,1,1,1,25000
14061,2023/05/27,1786,6,2,1,1,120000
14062,2023/05/27,1371,8,2,1,1,4500
14063,2023/05/27,2957,6,2,3,1,120000
14064,2023/05/27,379,4,3,1,1,55000
14065,2023/05/27,207,6,3,2,2,120000
14066,2023/05/27,726,2,1,1,1,8000
14067,2023/05/27,2058,9,2,3,1,12000
14068,2023/05/27,1316,4,2,1,2,55000
14069,2023/05/27,1725,6,4,3,1,120000
14070,2023/05/27,2870,3,2,2,3,85000
14071,2023/05/27,1011,4,3,3,2,55000
14072,2023/05/27,2460,6,2,1,2,120000
14073,2023/05/27,3021,1,4,2,2,2500
14074,2023/05/27,10,7,4,2,2,25000
14075,2023/05/27,1992,7,3,2,2,25000
14076,2023/05/27,2965,7,3,2,2,25000
14077,2023/05/27,2304,2,4,3,1,8000
14078,2023/05/27,1412,7,4,3,1,25000
14079,2023/05/27,2375,6,2,1,3,120000
14080,2023/05/27,1022,8,1,1,1,4500
14081,2023/05/27,2271,1,2,3,1,2500
14082,2023/05/27,875,1,4,2,2,2500
14083,2023/05/27,1054,7,1,2,3,25000
14084,2023/05/27,460,7,3,2,1,25000
14085,2023/05/27,262,8,4,3,1,4500
14086,2023/05/27,386,8,3,3,2,4500
14087,2023/05/27,2475,1,1,1,1,2500
14088,2023/05/27,3138,7,1,1,3,25000
14089,2023/05/27,3114,8,3,2,1,4500
14090,2023/05/28,1761,9,3,3,1,12000
14091,2023/05/28,2956,8,2,1,2,4500
14092,2023/05/28,433,1,2,3,1,2500
14093,2023/05/28,1913,6,4,1,3,120000
14094,2023/05/28,1748,3,1,2,1,85000
14095,2023/05/28,2320,3,4,1,1,85000
14096,2023/05/28,556,5,2,1,2,35000
14097,2023/05/28,1966,3,2,2,2,85000
14098,2023/05/28,2036,6,4,1,2,120000
14099,2023/05/28,71,5,3,1,1,35000
14100,2023/05/28,2371,5,2,2,3,35000
14101,2023/05/28,2714,3,1,1,1,85000
14102,2023/05/28,1872,8,1,2,1,4500
14103,2023/05/28,309,4,1,3,3,55000
14104,2023/05/28,3071,9,4,3,1,12000
14105,2023/05/28,2203,8,4,1,2,4500
14106,2023/05/28,2855,4,2,1,2,55000
14107,2023/05/28,1930,8,1,1,3,4500
14108,2023/05/28,714,6,1,1,2,120000
14109,2023/05/28,1730,4,2,2,2,55000
14110,2023/05/28,2151,9,4,1,1,12000
14111,2023/05/28,1625,2,4,3,3,8000
14112,2023/05/28,1711,1,3,2,1,2500
14113,2023/05/29,388,4,3,3,1,55000
14114,2023/05/29,945,9,2,2,3,12000
14115,2023/05/29,813,3,2,2,1,85000
14116,2023/05/29,2397,4,4,2,2,55000
14117,2023/05/29,1538,7,1,3,3,25000
14118,2023/05/29,1778,2,1,1,1,8000
14119,2023/05/29,365,5,1,3,1,35000
14120,2023/05/29,3056,5,2,2,1,35000
14121,2023/05/29,2447,3,3,1,2,85000
14122,2023/05/29,1253,9,1,2,2,12000
14123,2023/05/29,2785,5,2,2,1,35000
14124,2023/05/29,547,1,4,3,1,2500
14125,2023/05/29,2920,9,4,3,3,12000
14126,2023/05/29,2789,8,4,2,3,4500
14127,2023/05/29,1449,9,1,2,1,12000
14128,2023/05/29,1795,2,2,3,2,8000
14129,2023/05/29,138,9,2,3,3,12000
14130,2023/05/29,2666,1,3,2,1,2500
14131,2023/05/29,3070,9,3,3,2,12000
14132,2023/05/29,3063,1,1,3,1,2500
14133,2023/05/29,245,3,3,1,2,85000
14134,2023/05/29,3001,3,2,1,1,85000
14135,2023/05/29,1266,2,1,2,2,8000
14136,2023/05/29,347,4,1,2,3,55000
14137,2023/05/29,1872,2,1,1,2,8000
14138,2023/05/30,1429,4,1,3,1,55000
14139,2023/05/30,2152,5,1,2,1,35000
14140,2023/05/30,1501,2,1,2,3,8000
14141,2023/05/30,1246,8,2,2,2,4500
14142,2023/05/30,1919,7,2,1,2,25000
14143,2023/05/30,558,3,2,3,1,85000
14144,2023/05/30,1368,8,4,1,2,4500
14145,2023/05/30,894,8,3,1,2,4500
14146,2023/05/30,2099,2,1,1,2,8000
14147,2023/05/30,2083,3,4,3,1,85000
14148,2023/05/30,506,1,3,1,2,2500
14149,2023/05/30,180,3,1,3,1,85000
14150,2023/05/30,656,6,2,2,3,120000
14151,2023/05/30,3136,4,4,3,1,55000
14152,2023/05/30,1269,6,2,1,2,120000
14153,2023/05/30,2948,8,2,1,1,4500
14154,2023/05/30,2774,5,1,1,1,35000
14155,2023/05/30,498,6,3,1,3,120000
14156,2023/05/30,2282,4,2,3,1,55000
14157,2023/05/30,3001,8,4,2,2,4500
14158,2023/05/30,1319,8,1,2,2,4500
14159,2023/05/30,151,7,1,2,1,25000
14160,2023/05/30,1660,7,1,2,1,25000
14161,2023/05/30,621,6,1,3,1,120000
14162,2023/05/31,2651,7,3,1,1,25000
14163,2023/05/31,1519,2,3,2,2,8000
14164,2023/05/31,1012,7,4,1,2,25000
14165,2023/05/31,1819,9,2,2,1,12000
14166,2023/05/31,1039,9,2,3,3,12000
14167,2023/05/31,1044,8,4,2,1,4500
14168,2023/05/31,1454,2,1,1,2,8000
14169,2023/05/31,2871,9,3,2,1,12000
14170,2023/05/31,1466,6,4,2,1,120000
14171,2023/05/31,154,3,1,1,1,85000
14172,2023/05/31,2994,6,2,2,1,120000
14173,2023/05/31,513,9,4,3,3,12000
14174,2023/05/31,544,7,1,1,2,25000
14175,2023/05/31,2137,6,2,2,2,120000
14176,2023/05/31,2574,8,1,2,2,4500
14177,2023/05/31,1773,7,2,1,2,25000
14178,2023/05/31,719,4,4,3,2,55000
14179,2023/05/31,238,6,3,2,1,120000
14180,2023/05/31,2630,7,3,2,1,25000
14181,2023/05/31,1756,6,1,1,1,120000
14182,2023/05/31,1980,2,4,2,2,8000
14183,2023/05/31,2092,9,3,2,1,12000
14184,2023/05/31,913,9,1,1,2,12000
14185,2023/05/31,236,8,1,3,1,4500
14186,2023/05/31,2465,1,2,2,1,2500
14187,2023/05/31,2405,3,1,2,3,85000
14188,2023/05/31,2933,2,1,1,1,8000
14189,2023/05/31,223,9,3,1,2,12000
14190,2023/05/31,976,4,3,3,1,55000
14191,2023/05/31,2702,3,2,1,2,85000
14192,2023/05/31,61,8,1,2,1,4500
14193,2023/05/31,1230,2,3,2,1,8000
14194,2023/05/31,1556,4,3,2,1,55000
14195,2023/05/31,1175,4,4,3,1,55000
14196,2023/06/01,205,7,1,2,1,25000
14197,2023/06/01,18,3,4,1,1,85000
14198,2023/06/01,542,6,2,3,1,120000
14199,2023/06/01,788,1,1,1,2,2500
14200,2023/06/01,2825,4,2,3,2,55000
14201,2023/06/01,2030,9,2,1,1,12000
14202,2023/06/01,1519,2,3,1,2,8000
14203,2023/06/01,1183,5,3,1,1,35000
14204,2023/06/01,1104,9,1,2,1,12000
14205,2023/06/01,1701,5,1,2,3,35000
14206,2023/06/01,1072,8,4,3,2,4500
14207,2023/06/01,77,3,1,1,1,85000
14208,2023/06/01,567,3,2,3,3,85000
14209,2023/06/01,2471,7,2,2,2,25000
14210,2023/06/01,2477,2,4,3,1,8000
14211,2023/06/01,3055,4,3,3,1,55000
14212,2023/06/01,2036,6,2,1,2,120000
14213,2023/06/01,1708,9,2,3,2,12000
14214,2023/06/01,1125,5,2,2,2,35000
14215,2023/06/01,2737,2,1,2,3,8000
14216,2023/06/01,2378,4,1,1,1,55000
14217,2023/06/01,2371,8,1,3,2,4500
14218,2023/06/01,2965,3,3,1,2,85000
14219,2023/06/01,2948,5,1,2,2,35000
14220,2023/06/01,2050,2,4,1,2,8000
14221,2023/06/01,1774,5,4,1,2,35000
14222,2023/06/02,1566,1,4,2,1,2500
14223,2023/06/02,2924,7,4,3,1,25000
14224,2023/06/02,1949,8,4,2,2,4500
14225,2023/06/02,439,4,1,3,1,55000
14226,2023/06/02,1283,1,1,1,1,2500
14227,2023/06/02,1942,2,4,2,1,8000
14228,2023/06/02,2413,1,3,2,2,2500
14229,2023/06/02,1912,4,4,1,1,55000
14230,2023/06/02,1693,7,3,3,2,25000
14231,2023/06/02,890,3,3,3,3,85000
14232,2023/06/02,2147,2,3,3,3,8000
14233,2023/06/02,1466,7,1,1,1,25000
14234,2023/06/02,795,1,4,2,1,2500
14235,2023/06/02,848,1,3,2,1,2500
14236,2023/06/02,2917,5,3,3,1,35000
14237,2023/06/02,99,3,4,1,2,85000
14238,2023/06/02,1926,1,3,2,1,2500
14239,2023/06/02,542,3,2,2,1,85000
14240,2023/06/02,1498,3,4,2,2,85000
14241,2023/06/03,257,7,1,3,1,25000
14242,2023/06/03,1831,2,3,3,2,8000
14243,2023/06/03,1180,9,3,3,1,12000
14244,2023/06/03,2767,7,2,3,2,25000
14245,2023/06/03,302,5,3,3,1,35000
14246,2023/06/03,1610,5,1,2,1,35000
14247,2023/06/03,1046,7,4,3,2,25000
14248,2023/06/03,506,3,1,3,1,85000
14249,2023/06/03,103,5,1,1,1,35000
14250,2023/06/03,1071,2,4,3,3,8000
14251,2023/06/03,87,2,4,2,1,8000
14252,2023/06/03,2994,1,4,1,3,2500
14253,2023/06/03,1539,2,2,2,1,8000
14254,2023/06/03,2344,3,1,2,3,85000
14255,2023/06/03,2984,9,1,1,3,12000
14256,2023/06/03,2124,5,4,2,1,35000
14257,2023/06/03,2107,3,3,1,1,85000
14258,2023/06/03,2080,7,3,1,2,25000
14259,2023/06/03,2580,9,4,1,2,12000
14260,2023/06/03,1274,6,4,2,1,120000
14261,2023/06/03,1505,7,1,3,2,25000
14262,2023/06/03,631,1,1,2,1,2500
14263,2023/06/03,1622,5,4,1,2,35000
14264,2023/06/03,615,1,4,2,2,2500
14265,2023/06/03,2047,8,1,3,2,4500
14266,2023/06/03,1020,2,4,3,2,8000
14267,2023/06/03,1618,9,2,2,2,12000
14268,2023/06/03,182,3,4,3,3,85000
14269,2023/06/03,1892,8,3,3,3,4500
14270,2023/06/03,1445,2,2,3,2,8000
14271,2023/06/03,4,9,2,2,3,12000
14272,2023/06/03,1382,4,2,3,1,55000
14273,2023/06/03,2333,4,4,3,1,55000
14274,2023/06/03,567,1,3,1,2,2500
14275,2023/06/03,2403,7,3,2,2,25000
14276,2023/06/04,1666,6,3,2,2,120000
14277,2023/06/04,2318,8,2,1,3,4500
14278,2023/06/04,2887,9,1,2,3,12000
14279,2023/06/04,1840,4,4,2,3,55000
14280,2023/06/04,1380,3,2,2,1,85000
14281,2023/06/04,1490,4,4,3,2,55000
14282,2023/06/04,1293,8,3,2,1,4500
14283,2023/06/04,329,4,3,2,1,55000
14284,2023/06/04,2276,9,1,3,1,12000
14285,2023/06/04,709,1,2,1,2,2500
14286,2023/06/04,2813,6,4,3,2,120000
14287,2023/06/04,2032,6,2,2,1,120000
14288,2023/06/04,1277,4,1,1,2,55000
14289,2023/06/04,1203,5,2,3,2,35000
14290,2023/06/04,2645,7,1,2,3,25000
14291,2023/06/04,2270,2,1,2,1,8000
14292,2023/06/04,2088,9,1,1,1,12000
14293,2023/06/04,1328,9,1,2,1,12000
14294,2023/06/04,1688,1,2,3,2,2500
14295,2023/06/04,2250,2,1,3,1,8000
14296,2023/06/04,1633,4,3,2,1,55000
14297,2023/06/04,134,1,3,1,2,2500
14298,2023/06/04,433,3,2,2,3,85000
14299,2023/06/04,2492,4,3,3,1,55000
14300,2023/06/04,1278,2,2,1,2,8000
14301,2023/06/04,2220,7,4,1,1,25000
14302,2023/06/04,1263,3,2,2,2,85000
14303,2023/06/04,2758,3,2,1,1,85000
14304,2023/06/04,2676,6,1,2,2,120000
14305,2023/06/04,1735,3,3,3,1,85000
14306,2023/06/05,2446,1,1,1,3,2500
14307,2023/06/05,1447,1,4,2,2,2500
14308,2023/06/05,2305,4,4,2,2,55000
14309,2023/06/05,847,4,3,2,2,55000
14310,2023/06/05,1822,6,3,3,3,120000
14311,2023/06/05,707,6,3,2,2,120000
14312,2023/06/05,657,6,1,1,2,120000
14313,2023/06/05,2954,3,3,2,2,85000
14314,2023/06/05,2876,4,3,1,1,55000
14315,2023/06/05,2896,9,2,2,2,12000
14316,2023/06/05,1688,7,2,3,3,25000
14317,2023/06/05,2943,8,1,2,1,4500
14318,2023/06/05,1958,7,4,1,2,25000
14319,2023/06/05,1338,6,2,3,2,120000
14320,2023/06/05,1393,4,4,3,3,55000
14321,2023/06/05,1816,6,3,1,1,120000
14322,2023/06/05,2175,4,1,2,2,55000
14323,2023/06/05,153,5,3,2,3,35000
14324,2023/06/05,2740,6,3,3,1,120000
14325,2023/06/05,2249,7,1,3,1,25000
14326,2023/06/05,168,2,3,1,2,8000
14327,2023/06/05,3083,5,1,3,1,35000
14328,2023/06/05,2253,4,4,2,3,55000
14329,2023/06/05,1974,2,3,1,1,8000
14330,2023/06/05,2937,2,1,1,1,8000
14331,2023/06/05,2989,4,3,1,1,55000
14332,2023/06/05,1442,2,1,2,2,8000
14333,2023/06/05,371,9,4,3,3,12000
14334,2023/06/05,1360,6,2,3,3,120000
14335,2023/06/05,1188,4,3,1,1,55000
14336,2023/06/05,2897,7,4,2,2,25000
14337,2023/06/05,2625,2,2,2,1,8000
14338,2023/06/05,1106,9,1,3,1,12000
14339,2023/06/06,1514,1,2,2,2,2500
14340,2023/06/06,1316,4,2,3,3,55000
14341,2023/06/06,638,6,3,2,1,120000
14342,2023/06/06,2864,5,2,3,1,35000
14343,2023/06/06,1793,8,1,2,2,4500
14344,2023/06/06,1863,8,3,3,2,4500
14345,2023/06/06,49,7,1,3,3,25000
14346,2023/06/06,610,5,2,2,1,35000
14347,2023/06/06,2507,6,1,2,1,120000
14348,2023/06/06,2900,8,3,3,2,4500
14349,2023/06/06,2197,5,2,3,2,35000
14350,2023/06/06,1381,1,3,1,1,2500
14351,2023/06/06,1140,5,1,3,1,35000
14352,2023/06/06,1096,8,1,2,1,4500
14353,2023/06/06,143,7,2,2,1,25000
14354,2023/06/06,1599,8,3,1,1,4500
14355,2023/06/06,257,2,3,1,2,8000
14356,2023/06/06,2597,9,1,3,2,12000
14357,2023/06/06,1774,2,1,3,2,8000
14358,2023/06/06,1235,3,1,3,2,85000
14359,2023/06/06,3138,5,2,3,1,35000
14360,2023/06/06,67,8,3,2,2,4500
14361,2023/06/06,256,3,3,3,3,85000
14362,2023/06/06,1887,3,1,1,2,85000
14363,2023/06/06,2577,3,3,1,2,85000
14364,2023/06/07,849,4,2,2,3,55000
14365,2023/06/07,1222,2,3,1,1,8000
14366,2023/06/07,436,4,4,3,1,55000
14367,2023/06/07,2203,7,1,1,1,25000
14368,2023/06/07,1038,8,4,2,2,4500
14369,2023/06/07,2094,5,2,2,1,35000
14370,2023/06/07,1483,9,1,1,3,12000
14371,2023/06/07,2429,6,2,2,1,120000
14372,2023/06/07,1028,7,1,1,1,25000
14373,2023/06/07,256,7,1,3,1,25000
14374,2023/06/07,1760,1,3,3,1,2500
14375,2023/06/07,1117,8,4,1,1,4500
14376,2023/06/07,410,2,3,3,1,8000
14377,2023/06/07,2713,4,3,2,1,55000
14378,2023/06/07,594,7,4,1,1,25000
14379,2023/06/07,1406,1,2,2,3,2500
14380,2023/06/07,390,9,3,1,2,12000
14381,2023/06/07,955,5,4,3,1,35000
14382,2023/06/07,1148,7,4,2,3,25000
14383,2023/06/07,1341,1,2,1,2,2500
14384,2023/06/07,1617,1,3,1,2,2500
14385,2023/06/07,2942,7,2,3,2,25000
14386,2023/06/07,667,9,1,2,1,12000
14387,2023/06/07,2529,8,2,3,2,4500
14388,2023/06/07,282,2,1,1,2,8000
14389,2023/06/07,2451,9,2,1,1,12000
14390,2023/06/07,1607,3,2,3,1,85000
14391,2023/06/07,2024,4,1,2,1,55000
14392,2023/06/07,2228,3,2,2,2,85000
14393,2023/06/07,167,2,1,3,3,8000
14394,2023/06/08,2243,1,1,2,1,2500
14395,2023/06/08,1720,6,1,1,1,120000
14396,2023/06/08,2062,4,4,1,1,55000
14397,2023/06/08,736,1,4,1,2,2500
14398,2023/06/08,2606,3,4,2,2,85000
14399,2023/06/08,2704,5,4,2,2,35000
14400,2023/06/08,616,9,3,1,2,12000
14401,2023/06/08,2172,6,4,2,1,120000
14402,2023/06/08,459,5,1,1,1,35000
14403,2023/06/08,1166,5,3,2,1,35000
14404,2023/06/08,1109,6,3,1,3,120000
14405,2023/06/08,536,2,1,3,3,8000
14406,2023/06/08,1638,8,1,2,3,4500
14407,2023/06/08,1157,4,3,2,1,55000
14408,2023/06/08,823,1,3,1,2,2500
14409,2023/06/08,2285,6,3,1,1,120000
14410,2023/06/08,2764,2,1,1,2,8000
14411,2023/06/08,1620,4,1,2,2,55000
14412,2023/06/08,786,6,1,2,1,120000
14413,2023/06/08,3059,2,3,3,1,8000
14414,2023/06/09,480,1,3,2,1,2500
14415,2023/06/09,392,8,3,1,2,4500
14416,2023/06/09,284,6,2,3,2,120000
14417,2023/06/09,3096,2,1,3,3,8000
14418,2023/06/09,2367,1,1,2,1,2500
14419,2023/06/09,1485,7,3,3,2,25000
14420,2023/06/09,2503,5,4,1,1,35000
14421,2023/06/09,1224,7,3,2,1,25000
14422,2023/06/09,396,3,4,3,2,85000
14423,2023/06/09,1531,6,2,3,1,120000
14424,2023/06/09,885,9,3,1,1,12000
14425,2023/06/09,1994,1,2,2,1,2500
14426,2023/06/09,903,8,4,3,3,4500
14427,2023/06/09,1491,9,3,2,1,12000
14428,2023/06/09,382,5,3,1,1,35000
14429,2023/06/09,54,1,3,3,1,2500
14430,2023/06/09,138,5,1,2,3,35000
14431,2023/06/09,2783,4,1,1,2,55000
14432,2023/06/09,1934,9,1,1,3,12000
14433,2023/06/09,1176,7,3,2,2,25000
14434,2023/06/09,1744,3,4,1,1,85000
14435,2023/06/09,1773,8,2,2,1,4500
14436,2023/06/09,5,8,3,1,1,4500
14437,2023/06/09,2654,3,4,1,2,85000
14438,2023/06/09,973,4,3,2,2,55000
14439,2023/06/09,2821,7,1,3,2,25000
14440,2023/06/09,2946,7,4,3,3,25000
14441,2023/06/09,2171,9,2,2,2,12000
14442,2023/06/09,2349,8,2,3,1,4500
14443,2023/06/09,216,5,1,2,1,35000
14444,2023/06/09,3041,6,4,2,1,120000
14445,2023/06/09,2514,2,4,1,1,8000
14446,2023/06/09,2324,5,4,2,1,35000
14447,2023/06/09,2031,2,1,2,2,8000
14448,2023/06/10,1339,6,3,2,2,120000
14449,2023/06/10,1895,2,4,1,2,8000
14450,2023/06/10,1653,9,1,2,3,12000
14451,2023/06/10,737,1,4,2,1,2500
14452,2023/06/10,2096,3,3,2,1,85000
14453,2023/06/10,2301,1,3,1,2,2500
14454,2023/06/10,1627,2,4,2,2,8000
14455,2023/06/10,1779,9,2,3,1,12000
14456,2023/06/10,2757,6,1,1,3,120000
14457,2023/06/10,322,9,3,2,1,12000
14458,2023/06/10,2,7,3,1,1,25000
14459,2023/06/10,1600,3,2,2,1,85000
14460,2023/06/10,1246,6,3,2,1,120000
14461,2023/06/10,798,5,3,3,1,35000
14462,2023/06/10,1144,7,1,1,1,25000
14463,2023/06/10,2754,1,4,3,1,2500
14464,2023/06/10,879,1,4,3,1,2500
14465,2023/06/10,1612,3,1,3,2,85000
14466,2023/06/10,124,5,1,2,1,35000
14467,2023/06/10,354,1,2,1,1,2500
14468,2023/06/10,1085,5,4,1,1,35000
14469,2023/06/10,758,9,1,2,2,12000
14470,2023/06/10,1995,9,2,2,1,12000
14471,2023/06/10,708,9,4,3,1,12000
14472,2023/06/10,1341,5,1,3,2,35000
14473,2023/06/10,480,5,2,1,3,35000
14474,2023/06/10,3115,3,3,2,2,85000
14475,2023/06/10,2331,5,4,2,2,35000
14476,2023/06/10,2810,9,1,1,3,12000
14477,2023/06/10,1279,4,4,1,2,55000
14478,2023/06/10,84,5,2,1,2,35000
14479,2023/06/10,57,4,4,1,1,55000
14480,2023/06/10,952,8,4,1,1,4500
14481,2023/06/11,1975,5,3,1,3,35000
14482,2023/06/11,2188,8,3,1,1,4500
